Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Services, value added (annual % growth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78954921747699,6.11762998842723,-0.885257141189996,-8.71735814452205,13.6131015946501,-1.56922171000635,5.67417080846325,4.71307960154385,8.06986309806268,9.30880486786252,4.97604154832665,7.55479043388394,4.46191239498188,-2.36949929647629,0.228277261469813,0.483191141087985,0.425679447448601,0.402320200966912,-0.45546098532607,1.06311332823455,2.79386863943725,
"Services, value added (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12128059190.3398,12466377370.579,13229024211.0721,13111913329.5338,11968900884.999,13598239522.2369,13384852995.4753,14144332416.9003,14810966062.8158,16006190747.5855,17496175811.0561,18366792788.7826,19754365493.4008,20635787975.9009,20146823124.9895,20192813741.0924,20290383628.2258,20376755621.1396,20458735425.3051,20365553867.3518,20582062784.8844,21157098582.3806,21693181043.3442
"Services, value added (current LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24351600000,47664100000,64643000000,83486700000,96090000000,177092700000,344670200000,468698300000,565132100000,681997900000,858382000000,1011247800000,1206456400000,1408093200000,1489642600000,1569565200000,1716309900000,1824388700000,1924922200000,1970487700000,2022930300000,2135087600000,2231787800000
"Services, value added (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6878983050.84746,8875996275.60521,10933646804.1202,8323035052.03972,8239934828.2811,2803612392.1293,5150966095.13448,7278116037.22458,9813808708.45735,11681766795.589,12866633290.2638,15060477349.2906,20639592154.4476,25269288540.7413,22042458930.5215,20192813741.0924,23404204632.5412,20737981864.9522,22603887556.0863,22289248495.2825,18591161404.0441,19186986814.0934,20710937101.251
"Services, value added per worker (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10433.3007814789,10439.2702859295,10596.0532795231,10094.5279430386,9428.92737408783,11005.4829466124,10838.925545302,10667.6743955625,10941.2586383577,12075.4176875266,13611.7372792477,14042.1412035933,14724.0504613844,15151.5863030114,15227.4622573992,14804.2519006725,16615.1579979267,16635.0061857745,16015.7895225585,14603.4623166536,14546.3158127959,13816.981213079,14218.7107490567
Textiles and clothing (% of value added in manufacturing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13091005464501,6.13091005407543,6.13091005469462,6.13091257749183,5.99515880191777,6.00568723919868,6.24142736440148,6.21553424806042,6.92195652927183,6.78645486591814,6.41738246988764,7.0267930596786,7.19556213634221,,,
Medium and high-tech Industry (including construction) (% manufacturing value added),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458811341,24.4115458811112,24.4115559268259,21.3588764031509,22.0661145447952,21.8459324926608,20.4161326946058,18.643567988281,19.6281052211371,20.061768188057,21.798446911213,23.9112619985775,23.9112503048405,,
Other manufacturing (% of value added in manufacturing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1508845741335,41.1508845746235,41.1508845741976,41.1508603573111,43.3072001479861,44.8796325551642,44.3651505853279,44.6941701440121,47.4230970056074,47.3876046283616,48.2708738386232,46.8418431715303,45.5650938814774,,,
Machinery and transport equipment (% of value added in manufacturing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1984448348695,10.1984448351959,10.1984448351965,10.198449031828,9.36789061129006,9.72393387611655,10.9052622901988,10.098574101895,9.92136747234838,10.2268988279215,10.5357344144731,13.2019926664331,13.5190773014618,,,
"Food, beverages and tobacco (% of value added in manufacturing)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2923851569763,31.2923851569883,31.2923851566473,31.2923980338217,32.1207127385827,30.0925616078669,30.9746971258571,31.7492452283163,30.0086626018154,29.2284949936363,27.9305999338408,26.821086764285,27.4652739510623,,,
Chemicals (% of value added in manufacturing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2273753793757,11.2273753791167,11.227375379264,11.2273799995473,9.20903770022342,9.29818472165369,7.51346263421486,7.2424762777162,5.72491639095696,6.37054668416242,6.84540934317518,6.10828433807307,6.25499272965632,,,
"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3982629226748,30.8011776586212,28.6296440013392,29.2759034508855,27.8468777832019,30.766245982408,29.3714954435207,27.7004092794152,26.9571777471807,25.4300773530878,24.4502136383195,24.3588781052299,23.500835815359,24.0901315203701,24.0172718683888,23.6791303054483,24.8389200822453,25.3940379703813,26.6503893789795,25.1879354517686,25.9528368199198,25.7988416226893,26.3801208651407
"Industry (including construction), value added (constant LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631015000000,626674200000,670541200000,735480800000,594648100000,631862100000,573432700000,579622900000,621582800000,656466000000,658934800000,693804000000,733332800000,765657300000,725332800000,726288700000,753640300000,771813400000,804233800000,752409300000,775327400000,793664300000,826619100000
"Industry (including construction), value added (annual % growth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.687907577474391,6.99996904292533,9.68465472367694,-19.1483856546629,6.25815503320366,-9.24717592651942,1.0794989542801,7.23917222732231,5.61199569872267,0.376074313064194,5.29175268934041,5.69740157162543,4.40788956937426,-5.26665128119332,0.131787780726285,3.76594045866337,2.41137582478007,4.20054899280061,-6.44395945557123,3.04596181891957,2.3650524926631,4.15223413727945
"Industry (including construction), value added (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8118151678.46194,8062306297.91493,8626665242.91479,9462127985.85854,7650283227.98856,8129049812.87526,7377342275.52429,7456980608.24224,7996804277.43092,8445584589.51561,8477346263.74489,8925946462.64131,9434493476.68628,9850355530.56843,9331571654.81565,9343869526.00641,9695754088.89101,9929555159.02065,10346650988.2425,9679916993.55067,9974763569.27733,10210671963.7098,10634642970.6325
"Industry (including construction), value added (current LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19803500000,34649600000,40874600000,53693500000,59781900000,127101700000,241093600000,287501800000,328920700000,369104400000,428214000000,500623200000,553460100000,661253200000,691711600000,726288700000,846401900000,910182200000,1033076600000,984462800000,1049394600000,1099527900000,1177774500000
"Industry (including construction), value added (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594209039.54802,6452439478.58473,6913485445.59647,5352863181.40128,5126433134.67393,2012188538.43609,3603052887.52527,4464431514.4965,5711876621.50476,6322294429.39018,6418671998.89678,7455763428.24123,9468382560.49681,11866684612.4167,10235357484.2484,9343869526.00641,11541833598.3331,10346118651.9092,12131164211.844,11135789370.0943,9644160446.42381,9880918852.7102,10929719030.1683
"Manufacturing, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3938780672907,20.9341087200785,18.4682097524553,18.9623952659986,19.1365972178229,23.5961121280323,22.5508292033267,18.420098019332,16.9162978625754,15.0293134815283,14.4161329134566,13.8111844303476,13.929981398395,14.0039218726479,13.964102818727,13.6431960222355,14.1366974499549,15.1478091926876,16.0799982788169,15.6950766612078,15.6210246066508,15.6281263730583,
"Manufacturing, value added (constant LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392357800000,390492800000,399555600000,414307100000,333844400000,428712900000,387339300000,364526400000,368014100000,381652900000,381491100000,388731500000,425532900000,439705800000,419839200000,418465500000,426237200000,458870000000,484882000000,474873700000,483747400000,494203100000,
"Manufacturing, value added (annual % growth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47533144492094,2.32086225405435,3.69197678620949,-19.4210285075974,28.4169810846011,-9.65065431900931,-5.88964249173785,0.956775695806925,3.70605365392251,-0.042394542266024,1.89792107863067,9.46704859266615,3.33062378960594,-4.5181573679492,-0.327196698164443,1.85719013873307,7.65601876138449,5.66870791291653,-2.06406919621681,1.86864423108713,2.16139662972866,
"Manufacturing, value added (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047772450.14403,5023778800.42044,5140373786.32658,5330155193.24215,4294984233.66341,5515489090.93014,4983208304.76181,4689715150.99275,4734585205.76002,4910051473.77616,4907969879.92883,5001119274.81284,5474577666.73657,5656915252.88535,5401326919.58847,5383653956.25051,5483638646.6295,5903467050.22199,6238117354.03434,6109358295.30586,6223520466.64754,6358035428.26413,
"Manufacturing, value added (current LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13871400000,23549700000,26367100000,34778000000,41082600000,97480400000,185106700000,191181700000,206405900000,218142700000,252480000000,283847200000,328060200000,384395500000,402174400000,418465500000,481716900000,542933200000,623325600000,613437300000,631631100000,666059400000,
"Manufacturing, value added (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918474576.27119,4385418994.41341,4459702653.78956,3467121266.49918,3522925867.16975,1543244060.482,2766349790.85001,2968738305.20371,3584344295.6027,3736510258.40422,3784524341.29071,4227326206.5535,5612327747.69689,6898265543.26272,5951033284.70005,5383653956.25051,6568860846.49014,6171567964.37101,7319559083.07881,6938919951.63186,5804824678.29658,5985549691.3583,
"Industry (including construction), value added per worker (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9521.74219878337,9623.25214701433,11067.9255657096,12042.1003873325,9635.75237214605,9630.26415040751,8570.48668579014,9182.02852524918,10170.2087517496,11585.0343301108,11739.7686381323,11682.5598794735,11875.0527411984,13442.5701674252,13565.1640911388,16894.4173903959,15401.2075952772,16109.4668620431,16556.5210747572,15614.2736277167,16140.396982056,15550.4965478088,16167.7748969781
Financial intermediary services indirectly Measured (FISIM) (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial intermediary services indirectly Measured (FISIM) (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agriculture, forestry, and fishing, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7043595581415,19.8524548777539,19.009078925434,16.8899883372927,19.2906398709153,18.3442074783973,17.8205040896416,12.9067586937552,11.3837939286651,11.7250412381234,9.97833012213516,9.49952707721947,8.28237650789855,8.68797964176062,8.04429353704212,8.52600190231501,8.99785805880284,7.53298094952347,7.88152492075515,7.73259948088121,6.77284978008233,6.48502600020826,6.00889583454517
"Agriculture, forestry, and fishing, value added (constant LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249860200000,253274900000,269298100000,254592600000,254981200000,223896700000,262559700000,244600100000,227687600000,271092800000,257961100000,257784000000,237455200000,258115200000,245813600000,261510400000,263993000000,218348100000,264003600000,269181000000,248500800000,268624500000,243054400000
"Agriculture, forestry, and fishing, value added (annual % growth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36664422745199,6.32640660404957,-5.46067721977984,0.152636015343717,-12.1908987799885,17.2682312870176,-6.84019672478297,-6.91434713231925,19.0634887451051,-4.84398700371237,-0.068653762137004,-7.88598206250194,8.70058857418159,-4.76593397056818,6.38565156687831,0.949331269425628,-17.2901933005799,20.9095018459057,1.96110962123244,-7.68263733324417,8.09804234030635,-9.51890091931303
"Agriculture, forestry, and fishing, value added (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214508374.61999,3258439267.7627,3464581384.78738,3275391778.34756,3280391205.84493,2880482034.35273,3377890334.22575,3146835990.21728,2929252826.1689,3487670609.00128,3318728297.96897,3316449866.13731,3054915224.58185,3320710829.56275,3162447944.07228,3364390850.76465,3396330065.13665,2809098031.74881,3396466436.55063,3463074866.61975,3197019384.03863,3455915367.38588,3126950207.7091
"Agriculture, forestry, and fishing, value added (current LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11683700000,22332900000,27139300000,30977100000,41413300000,75783700000,146278200000,133958900000,138900500000,170182900000,174757600000,195234100000,195055400000,238477500000,231680400000,261510400000,306607700000,269999800000,305519700000,302226300000,273858000000,276387100000,268274900000
Other greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 emissions from solid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8579576317219,65.2149598042643,68.177658900542,68.1991424487851,67.124162144909,69.6990016391,68.400466045273,69.7630718954248,65.4302959501558,,,
CO2 emissions from solid fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34488.135,34209.443,35518.562,31495.863,30846.804,34304.785,30139.073,31312.513,24645.907,,,
CO2 emissions (kg per 2011 PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634717570551801,0.582203409703343,0.548764429172273,0.502105609500342,0.496730473258114,0.524654520748009,0.47451276877027,0.471239518655923,0.40284897376497,,,
CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758152092762744,0.67845457694162,0.594525559191449,0.533357878066,0.521430073161982,0.524654520748009,0.466936850990843,0.455311553701497,0.383586849932046,,,
CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28692885406585,7.1063975607387,7.08782251746954,6.3083479731128,6.30257798326694,6.80367714071925,6.12060018249562,6.26511069310281,5.28252191688301,,,
CO2 emissions from liquid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9185225420967,23.0129325410696,19.7367494896882,22.0025408924885,20.8745611235238,18.9018030099836,20.198069241012,18.3169934640523,21.8263239875389,,,
CO2 emissions from liquid fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13457.89,12071.764,10282.268,10161.257,9592.872,9303.179,8899.809,8221.414,8221.414,,,
CO2 emissions (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54007.576,52456.435,52097.069,46182.198,45954.844,49218.474,44062.672,44884.08,37667.424,,,
CO2 emissions (kg per 2010 US$ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48809273068459,1.36497349680446,1.28657594463566,1.17718453403431,1.16458254924674,1.23005036360846,1.11249323255725,1.10481911114189,0.944477760245763,,,
CO2 emissions from gaseous fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44649646931016,8.78014680181755,8.79847962272119,6.91599174209941,9.24034471752314,8.85113991953509,8.72170439414115,9.52614379084967,9.7838785046729,,,
CO2 emissions from gaseous fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561.748,4605.752,4583.75,3193.957,4246.386,4356.396,3843.016,4275.722,3685.335,,,
CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16722007050885,3.16099087830057,3.09512514128615,3.0471735840967,2.94367841073751,3.04080225794908,3.02940753442081,3.0106647531097,2.84093785568361,,,
Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.79303981018,2201.63341160635,2020.15373460849,1714.97811426405,1565.28210301735,1808.66574509233,2175.79459355294,2299.90425855272,2302.98378182669,1686.92924951869,1826.35764771872,1994.46346758877,2119.78208027669,2223.78312087909,2424.40444439263,2159.57382899536,2300.73335349101,2248.15503566378,2289.99545864057,2070.2292793677,2141.0552050378,2237.46122357463,2020.39511454038,2080.97254489448,1859.42888765227,,,
Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628.65805431057,4411.4804869533,4274.54716086892,3479.53393727513,3411.14821260566,3789.98648850146,4132.5612112903,4291.31780539488,4302.99911003872,3979.36396220838,4198.71570574319,4434.37024092839,4480.34435168736,4332.67906238959,4258.25156833764,3921.90645886198,4040.44002019006,4159.13722524679,4291.84315793455,4224.39766544863,4358.81217362396,4489.57085049569,4386.5345515821,4444.22297076603,4271.7446669105,,,
Combustible renewables and waste (% of total energy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92856181995292,6.05724900474239,4.87248228647309,5.70010488374747,6.0750851663664,5.33293812041745,4.43749545619226,4.20980211748175,4.22014788052187,5.78220823808072,5.84495280143501,5.36151474979858,5.04919988322945,4.82331093826757,4.43451318527194,4.99330071958922,4.73201335863313,4.89962780207502,4.77927278290278,6.97772178729009,6.63686274238508,6.42888280846874,7.14718755199389,7.06178183760228,7.93189488731219,,,
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.642588313302,287.044887406714,282.288197171687,274.914485594174,228.387814913308,228.728253299396,237.494827106687,235.432063363126,236.036027816967,235.432179956718,198.109456075927,200.402105449473,184.183830994271,177.299593432348,164.777488266782,168.744816501087,172.538190991041,156.635501621604,156.523411704735,141.801402997614,,,
Fossil fuel energy consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8189193669373,89.2464637812578,89.0350730681367,88.112443193019,87.3542772166465,87.3165076848272,87.1725162755045,89.1056065044094,89.1977539640199,83.6774848796666,84.7516116512097,85.1623048830954,86.1673276176007,88.6415995179382,90.4094024713891,89.6071103853471,90.1464364037531,89.9349705157008,90.2582792571876,87.8170257372302,86.9419506952851,89.0743095768594,87.0894081669414,88.4859248789371,83.8712616429286,,,
Alternative and nuclear energy (% of total energy use),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13151900200685,5.86522381471148,6.31514877498163,6.83876265199491,7.45856161928264,7.60309698817885,7.47679226631102,6.28292520988082,6.36152705751316,9.2760109316553,7.51773661347528,7.15453986526051,6.3589481160806,5.09272740257233,5.28584766275973,6.4394740395883,5.53007017809712,5.20996950033064,4.92514395963635,6.01385652401607,6.58478530419533,4.64451536437379,5.53337990151929,5.91578739502032,7.18304878141678,,,
"Energy imports, net (% of energy use)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1637266564555,25.94840243916,20.0762001461518,9.96331984589988,9.33293201921682,10.0789662088606,24.2436585035495,26.3821340518481,23.9881081412321,13.6552060070488,13.4992397761696,22.8698906131194,25.8336908209575,28.1777052195067,33.2264066779888,35.9680911375957,38.0455504337193,36.5450685130776,36.1351415980596,32.7270925376238,32.3999877781363,30.9848699025134,25.7825655312005,23.6793418351392,28.781468065094,,,
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08759573259317,3.4837756876091,3.54247896305704,3.63749475710127,4.3785173056609,4.3720003347861,4.21061802559085,4.2475098154223,4.23664136889918,4.24750771191875,5.04771463113171,4.98996753430881,5.42935823737485,5.64017085793019,6.06879016374467,5.92610795836538,5.79581827221037,6.38424871531216,6.38882061864584,7.05211640266228,,,
GDP per unit of energy use (PPP $ per kg of oil equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69596474406119,2.33966260963769,2.41980519751172,2.51167427507629,3.06961405753215,3.13479096577337,3.07996795496819,3.20829783261999,3.23653436151371,3.32755663831015,4.03183222913935,4.17755236811039,4.65910465598137,5.20604218512574,5.71318754144217,5.64539439178656,5.79581827221037,6.48783133734763,6.61231793622241,7.40624413007613,,,
Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4916526558252,18.2197925133763,19.3085306661003,20.8790524604461,22.0276168345748,24.9760842877009,19.4322843405248,16.2990531509645,16.7429228649284,23.6833590112166,23.5864771726928,21.1555008456901,19.0803358144195,16.2622989134754,14.8653716918367,16.3717474794769,15.6866835593465,14.2934065631556,15.5663395651875,20.8223570457481,20.5950876375869,17.5507574597227,19.6057338440094,20.2282689570639,23.4292907492289,21.1738852789742,,
"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016587874263913,0.053534555280802,0.086706930574658,0.093097486367868,,
"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,21000000,29000000,35000000,,
Renewable electricity output (% of total electricity output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1293347660447,28.8661098456087,31.0869326901995,32.4074074074074,32.4074074074074,35.3666318598445,40.8921933085502,34.0782272059805,34.098603470165,41.0655492367555,35.1493848857645,35.4397950469684,33.5139760410724,27.8544364644008,29.5096322241681,32.9878817788013,30.0567418656287,27.4610123119015,25.9672558442616,27.9461279461279,31.7745771317104,22.7934988428361,25.6890879433801,26.0636806281388,32.9845123482629,26.9051735603139,,
Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60095731171242,4.76841305998481,1.70192940144705,0.932098765432099,0.734567901234568,0.719340990834203,1.18902352507165,1.51381657989587,0.825222175201016,1.11343909009279,0.922671353251318,0.913748932536294,0.707358813462636,0.757789967765651,0.3900652762299,1.87256675988375,0.890874701899619,1.3844049247606,0.466997909369824,0.273071926615234,0.296609037223098,0.186724174205765,0.185231262613696,0.02549264537181,0.029898941577468,0.074477989094295,,
Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21139005568038,3.32827132371551,1.62245121683841,1.13888888888889,0.950617283950617,1.0268012530456,1.44726013791538,1.50580696836203,1.38859500634786,1.07153546842263,1.14821323960164,1.42328494164532,1.43468339988591,1.51840751003789,1.8096906012843,0.869112244338433,0.323456045612785,1.10259917920657,1.12676821156091,0.458654789363451,0.873794190738316,1.31758889122659,1.31873600398109,0.767328625691488,0.702625127070502,0.579864343662721,,
Electric power transmission and distribution losses (% of output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32890495262284,9.43811693242217,9.3263538697654,14.2283950617284,14.7098765432099,14.9988397725954,15.6587871392491,15.1435055399813,15.0523698688108,15.7856929063155,16.3766842413591,16.7862226017649,16.9794637763833,16.2444155403495,14.9471952449185,14.6652409935845,15.6931005180779,15.7674418604651,16.0272596454074,15.8302181924229,16.0970526147022,15.369240479697,15.5068977910481,14.0235042190328,15.4368235364468,,,
Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1293347660447,28.8661098456087,31.0869326901995,32.4074074074074,32.4074074074074,35.3666318598445,40.8921933085502,34.0782272059805,34.098603470165,41.0655492367555,35.1493848857645,35.4397950469684,33.5139760410724,27.8544364644008,29.5096322241681,32.9878817788013,30.0567418656287,27.4610123119015,25.9672558442616,27.9461279461279,31.7745771317104,22.7934988428361,25.6725000691161,26.010146072858,32.8978054176882,26.812076073946,,
"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8706652339553,71.1338901543913,68.9130673098005,67.5925925925926,67.5925925925926,64.6333681401555,59.1078066914498,65.9217727940195,65.901396529835,58.9344507632445,64.8506151142355,64.5602049530316,66.4860239589275,72.1455635355992,70.4903677758319,67.0121182211987,69.9432581343713,72.5389876880985,74.0327441557384,72.0538720538721,68.2254228682896,77.2065011571639,74.3081474109093,73.9312208427869,67.0065179692639,,,
Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0583178665625,63.037205770691,65.588686691515,65.5216049382716,65.9074074074074,62.8872258962757,56.4715230284628,62.9021492457616,63.6875793482861,56.7494762047291,62.7797305213825,62.22317107885,64.343981745579,69.8693660577956,68.2906118983177,64.2704392169765,68.7289273868589,70.0519835841313,72.4389780348076,71.3221453378934,67.0550196403281,75.7021880917315,72.8041801443145,73.1383995717236,66.2739939006159,72.4298443942014,,
Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2712631225586,99.3663940429687,99.4600372314453,99.5501098632813,99.6339797973633,99.7086639404297,99.7709045410156,99.8165435791016,99.8406143188477,99.8406143188477,99.8400802612305,99.8171997070313,100,99.7333068847656,99.6874389648438,99.6907216494846,99.6238250732422,99.6210174560547,99.6210174560547,99.642448425293,99.7183979974969,99.7445831298828,99.8149719238281,99.8872680664063,99.6607979324826,99.9827423095703,100,
"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8199920654297,98.8852081298828,98.9499053955078,99.0134124755859,99.0748291015625,99.1331481933594,99.1873474121094,99.2364044189453,99.2793960571289,99.3157958984375,99.3459548950195,99.3713226318359,99.3941955566406,99.4172897338867,99.4433975219727,99.7645673925839,99.5157623291016,99.5669174194336,99.6299591064453,99.7047424316406,99.866345896819,99.8727874755859,99.9408874511719,99.9809875488281,99.8165618448637,99.9997100830078,100,
"Access to electricity, rural (% of rural population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7296843659664,99.8625924545994,99.9917773787095,100,100,100,100,100,100,100,100,100,100,100,99.9769263415791,99.5871180842279,99.754802177069,99.6873002190332,99.6100400833715,99.5658204459209,99.5096190116937,99.5862461299771,99.6591530715828,99.7709813016633,99.4105263157895,99.9615347892812,100,
Energy intensity level of primary energy (MJ/$2011 PPP GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23183317285918,6.94441396682851,8.92650048961954,10.9678909030705,9.80211475479102,10.5653476819166,12.3965702647188,12.1911437014425,11.8726961774046,9.86335489461921,9.87805736297555,10.2566582471953,10.1675739373593,10.1936572717711,10.1675789726716,8.55572734472963,8.65473969540514,7.95432318329517,7.65701450998489,7.11622398084653,7.28756046993747,7.45138444126805,6.76459706126185,6.75975624858273,5.93698293534011,6.55752523971291,,
Access to clean fuels and technologies for cooking  (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.96,53.33,55.18,56.68,58.53,60.27,62.24,63.84,65.27,66.73,68.56,69.82,71.15,72.76,73.56,75.02,76.41,
