Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Personal transfers, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38300000,44300000,55600000,54200000,41700000,32400000,18600000,15500000,14200000,16600000,16600000,13400000,12000000,6700000,5505726.27314089,4994940.23496543,32795859.1115972,31452093.9246395,30207872.0019393,34053308.9984402,36280118.0290409,41732437.8134738,56924219.7164078,64922842.2332106,58488243.0699738,59678104.0172562
"Secondary income receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000000,154900000,237400000,247800000,251000000,259600000,299800000,335000000,340900000,390100000,472800000,538000000,698400000,877600000,988243404.272127,1295266939.24003,875880328.179036,956205115.090628,1149504560.67841,1377059746.39376,1197208079.16943,838335078.12415,941495804.413581,812032333.170691,823283829.648895,932066052.279886
"Portfolio equity, net inflows (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,52200000,7200000,-3200000,25400000,-2200000,10800000,16000000,-13100000,97800000,196742940.298873,274517520.775423,-270804261.59988,23261754.8281533,169960839.798417,227988191.412737,148221472.495996,150589251.643101,129290943.966123,58092319.7822391,52056624.7425778,42735872.2393033
"Primary income on FDI, payments (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706997641777435,0.806796155957875,1.61211496103778,0.974896070389414,0.469810592935144,0.667577700286163,2.40091356564853,7.85025133912982,1.80352196608565,2.2137945014152,2.67092385677216,1.7469766362983,3.91758305731924,1.9447439128519,-0.689164370460034,0.664509446962805,1.70702141225067,0.072375532054016,0.216095858689103,2.04246654388069,4.01518615687307,3.26924855599998,2.09664813177554
"Foreign direct investment, net inflows (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000000,112600000,116900000,150400000,173300000,334500000,215700000,106600000,135800000,501200000,1849800000,535600000,763100000,970800000,691588429.380085,1884932873.06309,1081080207.08929,-346269217.098625,319054952.651287,875544802.262048,33548087.6235344,103977238.573469,1019291464.99628,1729437645.21085,1461635215.73556,1022528070.47883
"Travel services (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2202674173118,43.3217257864605,43.9259081068078,46.7022788954465,50.3656455675632,51.1591628027907,47.3856066872741,45.3027436140019,50.8601069179061,51.0401794819498,46.8799930906421,48.0902902185597,46.9493337957744,45.1408450704225,44.9902404660039,41.8268718267893,36.2188233846681,40.978887212153,41.2487044759559,40.3264863010833,39.2303050952804,38.4018335028497,37.0868949930228,35.7818008898397,34.2253437451004,33.4904766951343
"Transport services (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3947923997185,26.3176533081509,23.4303584315612,21.7852065652867,19.631104249614,20.2539324868917,23.6318516261047,24.8249763481552,26.1843010638861,25.6730573118499,26.1303277626636,27.7678251522752,29.1829243619758,28.9034205231388,30.5884349180625,31.7413352001552,28.390448884902,24.7564192666719,26.0343450436473,26.655493672091,26.3937644198606,26.287195821043,27.518760615199,28.499142088218,28.9074118384658,29.3770340157221
"Exports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7144400000,6727100000,8322500000,10064400000,10244400000,10218000000,10921500000,10400200000,11084100000,11710700000,13206800000,16230800000,20133800000,22831200000,27219511847.4359,34638893710.3432,39280687484.5029,30156714294.5705,32030095608.6132,37944562720.3798,34973885317.6662,36963638921.6529,39306417881.6701,34655002771.4808,36330367339.3784,41889824437.543
"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000,3500000,3300000,4000000,6200000,5200000,8700000,8000000,11800000,14400000,7500000,10700000,11800000,16400000,16892707.9233247,18717267.7776876,41169724.5446227,34558895.0011502,38039992.6966707,52554226.8897187,43402624.5362469,56351932.1718189,71232231.7137832,58192047.1487967,77649446.2563044,62536297.2930192
"Service exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421000000,1694300000,2078500000,2321300000,2461400000,2307700000,2296900000,2114000000,1889300000,1961200000,2315700000,2791000000,3459900000,3976000000,4356632822.39777,5457666311.50047,7444701374.77206,6149863250.23232,6158551328.85298,6830610234.49056,6551981697.89966,7062617156.59122,7374399515.10961,6503282448.77371,7091316983.37009,8106459624.19839
"Goods exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611700000,4918300000,5919400000,7337300000,7369900000,7518500000,8211400000,7859300000,8760700000,9286800000,10423000000,12850400000,16006500000,18074600000,21765422919.7275,27571833206.5562,29554360713.763,22697993431.4562,24684409535.4266,29279536426.5872,27323093088.5648,28809115827.8793,30478561148.0651,26658817841.0014,27650017092.5291,32113447801.5987
"Insurance and financial services (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999296270232231,0.413149973440359,0.461871541977388,0.478180329987507,0.605346550743479,0.65866447111843,0.596456092994906,0.633869441816462,0.799237812946594,0.943300020395676,2.38804681089951,0.992475815120029,0.806381687332004,0.91046277665996,1.20297363192837,1.47148372282798,3.30396526703804,3.74468005874243,3.85468196552078,3.48392236878488,3.00706856385636,2.45499414185501,2.41732402892667,2.41016675343309,2.18155888967467,2.0611009027157
"Exports of goods and services (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032700000,6612600000,7997900000,9658600000,9831300000,9826200000,10508300000,9973300000,10650000000,11248000000,12738700000,15641400000,19466400000,22050600000,26122055742.1252,33029499518.0566,36999062088.535,28847856681.6885,30842960864.2796,36110146661.0777,33875074786.4645,35871732984.4705,37852960663.1748,33162100289.7751,34741334075.8992,40219907425.7971
"Primary income receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111700000,114500000,324600000,405800000,413100000,391800000,413200000,426900000,434100000,462700000,468100000,589400000,667400000,780600000,1097456105.31072,1609394192.28658,2281625395.96786,1308857612.88197,1187134744.33365,1834416059.30211,1098810531.20167,1091905937.18238,1453457218.49534,1492902481.70572,1589033263.4792,1669917011.74588
"Communications, computer, etc. (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3856439127375,29.9474709319483,32.1818619196536,31.0343342092793,29.3979036320793,27.9282402391992,28.3860855936262,29.2384105960265,22.1563542052612,22.3434631858046,24.6016323357948,23.1494088140451,23.0613601549178,25.0452716297787,23.2183509840053,24.9603092502277,32.0867430760128,30.5199017282447,28.8623751887632,29.534137903653,31.3687820903254,32.8559765342523,32.9771110038584,33.3089583107905,34.6857482010459,35.0713762087373
"ICT service exports (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8254750175932,11.5150799740306,12.6341111378398,11.6615689484341,11.5218981067685,12.0206265979113,12.3601375767339,13.9735099337748,16.9639549039327,17.004894962268,19.5016625642354,18.9537800071659,18.934073239111,20.4099597585513,18.7903366166214,19.9733503348328,20.2585297883588,21.3596153620029,20.9710682862334,21.4833947333448,21.5382905446336,21.9957202108277,22.1931441466157,22.8750237459514,23.0603824065737,24.4056919434401
"ICT service exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253300000,195100000,262600000,270700000,283600000,277400000,283900000,295400000,320500000,333500000,451600000,529000000,655100000,811500000,818625972.478755,1090078812.50214,1508187045.66256,1313587135.53879,1291514004.61649,1467446959.37186,1411184854.52485,1553473509.32572,1636611114.33561,1487627404.42328,1635284814.02745,1978437563.40121
"Technical cooperation grants (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180000,16670000,14720000,8800000,13690000,10460000,5580000,6350000,5810000,4740000,7150000,,,,,,,,,,,,,
"Grants, excluding technical cooperation (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24740000,17130000,21040000,32620000,30010000,31070000,28950000,49880000,59770000,57350000,59190000,,,,,,,,,,,,,
"Net capital account (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4900000,100000,-5600000,-1700000,500000,-1100000,-700000,2700000,-4000000,-161100000,-197100000,-125800000,-137200000,-170771122.025,-72003607.1812204,-39413634.8881737,8366661.42191509,71596972.7235982,-114806737.092651,52139948.1450275,217800740.834122,121800165.046951,454892051.918281,-333342382.695259,-257580081.529813
"Net secondary income (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46100000,22000000,96800000,95300000,87900000,114200000,117500000,119600000,115500000,129200000,56900000,30200000,-93700000,-120100000,-220801909.203938,-333284472.317824,-418316196.094951,-475207398.492061,-173283305.16622,-120455400.156836,-97055582.2042797,-480323188.836844,-365150510.701152,-417010087.79643,-342052185.631073,-280886665.618941
"Reserves and related items (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632600000,99609193.6958138,646471748.252198,239854472.046279,590167005.629118,1288291267.94694,157720895.676922,-81350744.1965841,178203930.555911,1284699724.8527,1816844223.08851,310221126.032818,-296472579.809078,206360540.573548,-1656214426.83886,-198790680.853637,-33628809.4014969,75738178.976825,-31133213.8184724,-104265780.929938,-41852381.9391038,5483932.00891278,124418243.780663,-122985529.327383,-108389820.25029,95809963.9206392
"Portfolio investment, net (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900000,-3000000,32400000,13400000,-637100000,-236300000,-89700000,-353900000,-187600000,-81200000,67500000,257200000,772400000,1997900000,1826929742.99451,3088685375.4081,-593376502.844875,-6440713317.66978,-2650979040.85888,-2479189086.56358,252983462.080766,-5565757082.62165,-5471999551.21885,3227407664.69195,5573378404.71326,3456549869.10381
"Foreign direct investment, net (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112800000,-111300000,-129800000,-160400000,-166100000,-303600000,-221200000,-58900000,-70500000,-370700000,-1508300000,174300000,-281500000,88500000,214483506.10543,331238039.855017,250730681.478952,685805559.13701,-119288908.450498,-889654081.912435,-599895589.622652,-71956748.0391496,-806579715.74136,-1403818968.15236,-986684018.259915,-608270885.355361
"Net errors and omissions (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-332400000,9700000,-66600000,-195600000,1900000,73900000,61300000,41000000,43000000,53600000,-243600000,169500000,28000000,166392108,-695453570.691442,-670437004.207293,-1938049890.40336,-1543145970.92839,-1926448018.20185,-1019111620.13638,-1241219781.65598,-998948616.983439,-8990569.27986567,-494605513.781334,-750745060.261034,-1002278430.15901
"Net trade in goods (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587400000,-456400000,-606900000,-1248400000,-1152200000,-1040800000,-1063700000,-1472200000,-1136600000,-609400000,-233100000,-601400000,-1249400000,-1248200000,-1006261890.7728,-1758759288.70948,-3096500082.46299,-614153728.01645,-1000746293.4768,-1347685866.83548,-110508090.038873,934029068.524541,1567066335.03952,1637416450.9013,1705408733.93867,1763878356.75283
"Net trade in goods and services (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970600000,220500000,306300000,-371600000,-185700000,-138700000,-291900000,-880300000,-689300000,-117100000,336000000,-14100000,-406000000,-197600000,83785347.9388175,-598096049.619521,-1011906904.43113,933001891.61912,600683174.121401,611035386.175146,1825844770.48431,3229762993.09507,3819662340.391,3698882838.08782,4112572405.09173,4670158035.64959
"Net primary income (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38400000,-51500000,170900000,201400000,153100000,75000000,56200000,63600000,26300000,19200000,-149100000,-231800000,-392800000,-362800000,-558944807.004798,-1083888037.22756,-1515804926.89831,-735051242.578291,-482248836.013872,-393189705.155041,-736118941.195861,-637345712.097532,-562695608.292143,-1397633194.95813,-1433797318.28229,-1256917648.23422
"Net financial account (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645900000,205600000,507500000,-276100000,55500000,124900000,-58000000,-656800000,-501800000,80900000,-160900000,-243300000,-990300000,-651307892,-1562186060.97586,-2757709170.56564,-4923488552.79611,-1812035872.13868,-1909697363.00132,-1036529487.2823,-196408275.588994,1330943571.37762,3004623244.95269,1844529435.67794,1252634379.65009,1872494142.55626
Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.352088586230917,0.257448513701503,0.243383574087916,-0.534226775707134,-3.07227921515093,-2.69144912302411,0.149937339594571,1.03464767892737,-0.726325033765262,-2.58919092191464,-1.8722328847687,-1.7580228333542,-4.18846849994342,-5.29957370579783,-0.551811779661304,-0.114230780065774,0.189873269021394,2.14155121278533,4.38956166293625,5.79464518539339,4.37459306501325,5.22656266328564,6.42274919986777
"Current account balance (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978300000,191000000,574000000,-74900000,55300000,50500000,-118200000,-697100000,-547500000,31300000,243800000,-215700000,-892500000,-680500000,-695961368.269928,-2015268559.16491,-2946025027.50458,-277256691.029415,-54846317.5230752,97387503.5117446,992669009.786192,2112092767.66715,2891813527.05588,1884242880.28631,2336722924.25935,3132352657.07108
"Personal remittances, paid (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,15700000,16100000,27000000,25100000,27200000,27300000,24900000,27100000,26600000,45200000,65200000,78700000,90500000,139785452.512931,247875876.086186,380036688.720403,245739180.25377,196242195.163825,197847334.39773,187368065.875058,196217573.763092,208442861.423403,184096113.135474,193756416.507506,212995551.524052
"Secondary income, other sectors, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,12100000,20400000,51300000,66500000,49600000,76400000,106700000,123600000,138800000,277100000,354800000,419800000,463500000,562049657.36102,798379791.306322,644006805.62474,612907241.022293,598710599.233379,698664787.200513,559089043.299817,550238651.966437,587061992.985778,627327930.57241,591749447.314445,646794501.284441
"Foreign direct investment, net outflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047007821926691,0.033519517154626,0.148921830481517,-0.024858267905154,0.210224815037583,0.321007539239223,0.625138109172253,1.44927064131951,2.39044108238275,1.39714772884492,2.91441042591548,2.28876949765862,4.60601740499279,2.39578072156772,0.675764225794691,0.416061316242596,-0.027508406665677,-1.22181932528083,0.066548174317698,0.426233953940838,0.755979614625068,1.06232629030925,0.849415853060143
"Foreign direct investment, net outflows (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1800000,1300000,-12900000,-10000000,7200000,30900000,-5500000,47700000,65300000,130500000,341500000,709900000,481600000,1059300000,906071935.485514,2216170912.9181,1331810888.56824,339536342.038385,199766044.200789,-14109279.6503875,-566347501.999117,32020490.5343198,212711749.25492,325618677.058493,474951197.475648,414257185.123469
"Travel services (% of service imports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1632299094238,30.0078631806566,33.4248691324123,39.7992384908273,40.3772827613887,36.8383608423449,36.7582453609599,35.5824190263452,35.4576976421637,35.9588807951528,34.7933127218596,34.1607296818986,33.1855532199503,32.4605182197306,29.8278974992511,26.6187100565856,25.3151754322255,27.761345605207,26.6323908725564,23.4597554011432,20.1827422723307,19.7029474811453,19.3455188543392,20.5417212113024,20.2363347030532,19.3131591655109
"Transport services (% of service imports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3395644632877,38.2936897975231,36.1108727366343,30.4395984769817,27.5269248779183,26.3588503130336,27.1392039866238,25.0443466263715,24.6116504854369,21.7713935598067,20.9778999198443,21.6953305803875,23.1110261800115,22.2807137485472,23.2241226982064,23.5162041352439,24.078941879618,19.8201848350468,20.833410538777,20.6887678352763,19.8597974341975,20.5714850746855,21.0846344646261,21.2354686749716,21.7363522964127,22.3366220372974
"Imports of goods, services and primary income (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6212200000,6558100000,7845300000,10234600000,10277000000,10281700000,11157200000,11216900000,11747100000,11808600000,13019900000,16476700000,20932600000,23391600000,27694671306.5019,36320877797.1903,41808399315.8324,29958764947.3298,31911661177.4024,37726719797.9438,33884159488.3777,34371218959.4771,36049451149.5713,32353753128.3512,33651592252.569,38476582875.7592
"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900000,12800000,16200000,23000000,27100000,32700000,39000000,47200000,49500000,60400000,78400000,89600000,123300000,113000000,153635640.311955,168809323.507099,254680983.785772,288809700.002614,344264268.014156,381001956.366123,357115085.170523,253038590.055221,241772137.302942,221333711.892453,224340879.134417,246145912.437441
"Service imports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037800000,1017400000,1165300000,1444500000,1494900000,1405600000,1525100000,1522100000,1442000000,1468900000,1746600000,2203700000,2616500000,2925400000,3266585583.68616,4297003072.41052,5360105374.57066,4602706270.37483,4557121887.11393,4871888981.47994,4615628837.37648,4766883232.02069,5121803508.25868,4441814935.56584,4684152210.56407,5200179945.30162
"Goods imports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024300000,5374700000,6526300000,8585700000,8522100000,8559300000,9275100000,9331500000,9897300000,9896200000,10656100000,13451800000,17255900000,19322800000,22771684810.5003,29330592495.2657,32650863618.3955,23312148519.6945,25685155803.0442,30627222293.4227,27433601178.6037,27875086759.3548,28911494814.5251,25021402516.1215,25944609460.2434,30349569444.8459
"Insurance and financial services (% of service imports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47639236847177,1.58246510713584,1.65622586458423,1.74454828660436,2.04027025219078,2.30506545247581,2.9571831355321,2.1943367715656,2.42024965325936,2.38954319558854,2.40467193404328,2.28706266733221,2.14790751003249,2.17406166678061,2.43617508528092,2.53356448141834,3.65986557173719,5.36641450571401,5.08853747289046,5.48615151687821,4.78935551489129,4.56110692467282,5.44614060472073,5.7047386151899,5.94811018067072,5.10295864950732
"Imports of goods and services (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6062100000,6392100000,7691600000,10030200000,10017000000,9964900000,10800200000,10853600000,11339300000,11365100000,12402700000,15655500000,19872400000,22248200000,26038270394.1864,33627595567.6762,38010968992.9662,27914854790.0694,30242277690.1582,35499111274.9026,32049230015.9802,32641969991.3754,34033298322.7838,29463217451.6873,30628761670.8075,35549749390.1475
"Primary income payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150100000,166000000,153700000,204400000,260000000,316800000,357000000,363300000,407800000,443500000,617200000,821200000,1060200000,1143400000,1656400912.31551,2693282229.51414,3797430322.86617,2043910157.26036,1669383487.24416,2227608523.04118,1834929472.39753,1729248968.10168,2016152826.78748,2890535676.66385,3022830581.76148,2926833485.61171
"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2680015563965,52.5789985656738,54.0900001525879,54.9869995117188,55.5830001831055,58.0970001220703,57.0040016174316,57.7719993591309,61.2750015258789,61.9869995117188,61.3610000610352,61.6699981689453,65.5989990234375,64.8629989624023,65.5230026245117,67.0979995727539,66.7880020141602,68.9089965820313,69.2870025634766,70.9390029907227,73.7279968261719,73.8949966430664,73.4909973144531,72.495002746582,74.6449966430664,76.6699981689453,77.4059982299805
Child employment in services (% of economically active children ages 7-14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in services, male (% of male economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in services, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Children in employment, self-employed (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Child employment in manufacturing (% of economically active children ages 7-14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in manufacturing, male (% of male economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in manufacturing, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Informal employment (% of total non-agricultural employment),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Informal employment, male (% of total non-agricultural employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Informal employment, female (% of total non-agricultural employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Employment in industry (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9280014038086,45.6920013427734,44.1940002441406,42.3849983215332,43.132999420166,41.9640007019043,40.4990005493164,39.5149993896484,37.8019981384277,37.6529998779297,38.6269989013672,38.7529983520508,37.1269989013672,36.3489990234375,37.0579986572266,35.4850006103516,35.242000579834,35.117000579834,33.1590003967285,32.5810012817383,31.6590003967285,30.9699993133545,31.0310001373291,30.9309997558594,32.0069999694824,33.1730003356934,32.5849990844727
"Employment in industry, male (% of male employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3030014038086,52.9819984436035,51.7960014343262,49.9379997253418,51.3390007019043,50.4090003967285,49.2589988708496,47.810001373291,46.3730010986328,45.6129989624023,46.7280006408691,47.2859992980957,46.4249992370605,45.7000007629395,46.9179992675781,45.3930015563965,45.4370002746582,45.6389999389648,42.8779983520508,42.7330017089844,42.9039993286133,41.6749992370605,41.5699996948242,41.8559989929199,43.4729995727539,45.234001159668,44.6969985961914
"Employment in industry, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5750007629395,37.4990005493164,35.7639999389648,33.8779983520508,33.7179985046387,32.2639999389648,30.4829998016357,29.9160003662109,27.7670001983643,28.3209991455078,28.943000793457,28.6620006561279,26.0849990844727,25.3929996490479,25.3819999694824,23.6709995269775,22.9950008392334,22.7029991149902,21.7159996032715,20.5429992675781,18.3400001525879,18.2530002593994,18.3150005340576,17.8810005187988,18.2439994812012,19.1630001068115,18.5510005950928
GDP per person employed (constant 2011 PPP $),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36734.79296875,34877.73046875,36321.27734375,38190.1328125,41976.51953125,43218.90234375,44489.49609375,45322.328125,48396.58203125,50541.5703125,50983.32421875,52390.24609375,55378.234375,54774.5546875,56756.36328125,59193.94140625,61723.07421875,63460.30859375,59240.3125,60829.4296875,62984.02734375,61992.95703125,62374.60546875,63651.83984375,64967.65234375,66681.4375,69759.265625
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75500011444092,2.70499992370605,3.22099995613098,5.43200016021729,4.66900014877319,4.28299999237061,6.77199983596802,6.69199991226196,5.82600021362305,4.85599994659424,5.23999977111816,4.57100009918213,4.24300003051758,5.46799993515015,4.99599981307983,4.88800001144409,4.79500007629395,4.24200010299683,5.47900009155273,4.90399980545044,4.26800012588501,4.04099988937378,4.80100011825562,5.87200021743774,4.05200004577637,2.375,2.44899988174438
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63399994373322,1.68799996376038,2.00500011444092,3.53299999237061,2.97499990463257,3.12800002098084,4.94899988174438,5.2350001335144,4.44399976730347,3.35599994659424,3.81399989128113,3.24699997901917,3.01900005340576,4.2480001449585,3.42600011825562,3.01500010490417,3.21499991416931,3.23399996757507,4.25899982452393,3.81699991226196,3.36100006103516,3.10700011253357,3.7590000629425,4.07600021362305,2.88599991798401,1.78400003910065,1.83899998664856
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02400016784668,3.84800004959106,4.56500005722046,7.56400012969971,6.60900020599365,5.61100006103516,8.85900020599365,8.37899971008301,7.44799995422363,6.61299991607666,6.94500017166138,6.13500022888184,5.69600009918213,6.89900016784668,6.85500001907349,7.11899995803833,6.69199991226196,5.42999982833862,6.91400003433228,6.19199991226196,5.34299993515015,5.14799976348877,6.05700016021729,8.01700019836426,5.45300006866455,3.06200003623962,3.16300010681152
"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7239990234375,86.2330017089844,84.7750015258789,82.3769989013672,83.0739974975586,83.0960006713867,81.2850036621094,80.7689971923828,81.5220031738281,83.9120025634766,82.8919982910156,83.7269973754883,85.9720001220703,84.3659973144531,84.8430023193359,83.7839965820313,84.0999984741211,85.8740005493164,83.7880020141602,82.7170028686523,83.1529998779297,83.7300033569336,83.0950012207031,81.4079971313477,83.4779968261719,85.7770004272461,85.4309997558594
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8150024414063,83.7399978637695,82.0169982910156,79.713996887207,80.697998046875,79.9690017700195,79.265998840332,78.0419998168945,78.9359970092773,81.3509979248047,80.2419967651367,80.943000793457,83.4540023803711,82.1859970092773,82.7440032958984,81.3690032958984,81.9029998779297,83.4850006103516,80.9440002441406,79.9879989624023,80.2880020141602,80.8199996948242,80.3629989624023,79.2630004882813,80.9540023803711,82.7399978637695,82.3570022583008
