Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Access to electricity, rural (% of rural population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy intensity level of primary energy (MJ/$2011 PPP GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2068631860262,7.95743080463896,7.97940983764583,7.92672672461152,7.76832951629263,7.11075973240396,6.87589581614815,6.66464840526325,7.03454835151058,7.48019000988917,7.42087016153707,7.18714387503397,6.54857680603895,6.30273266951225,,,,
Access to clean fuels and technologies for cooking  (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Undisbursed external debt, private creditors (UND, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22715000,21996000,22430000,23445000,24199000,7291000,577000,
"Undisbursed external debt, official creditors (UND, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19105000,51589000,73561000,169699000,138500000,283992000,267998000,
"Undisbursed external debt, total (UND, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41820000,73585000,95991000,193144000,162699000,291283000,268575000,
Total amount of debt rescheduled (current US$),,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PPG, private creditors (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,58000,150000,333000,3130000,
"PPG, other private creditors (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PNG, commercial banks and other creditors (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52119000,82749000,84268000,94525000,100913000,115098000,109765000,117324000,72830000,
"PNG, bonds (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PPG, commercial banks (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,58000,150000,333000,3130000,
"PPG, bonds (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PPG, official creditors (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230281000,25658000,28234000,25804000,27229000,26912000,23513000,26164000,
"PPG, multilateral concessional (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,96000,137000,204000,288000,
Multilateral debt service (% of public and publicly guaranteed debt service),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,99.8477013529787,98.5729754814758,98.2189320922051,98.5921217943981,89.49089994129,72.7657540793337,
"Multilateral debt service (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230281000,25658000,28191000,25489000,26801000,26681000,21340000,21316000,
"PPG, IDA (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,96000,137000,204000,288000,
"PPG, IBRD (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230281000,25658000,28191000,25450000,26705000,26544000,21136000,21028000,
"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18.7770510421098,1.83271969095101,1.46837423592783,1.43998518972186,1.47611527233607,1.38783097124282,1.43625303543052,1.5991183179587,
Public and publicly guaranteed debt service (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.01206395474785,0.433499451742117,0.412701958712614,0.386081711972682,0.377166710709829,0.359013419463855,0.364464339955251,0.430478989547605,
"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230281000,25658000,28234000,25858000,27287000,27062000,23846000,29294000,
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313098568038183,0.39659910527545,0.441866393687483,0.292652316887442,0.063108774451548,19.7022742840549,1.85764162248995,1.49525751490832,1.47200247735265,1.75740798967105,2.19917833012396,2.6118238220431,4.92197336164862,
"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52119000,82749000,84268000,94525000,100913000,115098000,109765000,117324000,72830000,
"Debt service on external debt, long-term (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52119000,313030000,109926000,122759000,126771000,142385000,136827000,141170000,102124000,
"IMF repurchases and charges (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922000,3170000,1572000,1369000,1216000,1822000,2478000,3316000,2899000,718000,200000,349000,517000,575000,5200000,15821000,19518000,56020000,
Total debt service (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078837462343783,0.056940328521117,0.891366509340714,5.45724046945111,1.86312853850113,1.80194965864759,1.90138300305024,2.03995122219775,2.02507872493971,2.45596938097498,2.32394583611034,
"Total debt service (% of exports of goods, services and primary income)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313098568038183,0.39659910527545,0.441866393687483,0.292652316887442,4.64412021684739,26.7759310919101,7.87678047910481,6.41123318868346,7.09165162792534,7.9837183536677,7.82828099099321,9.67827567374924,9.12371422397918,
"Debt service on external debt, total (TDS, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922000,3170000,1572000,1369000,1216000,1822000,2478000,3316000,2899000,52837000,313230000,110275000,123276000,127346000,147585000,152648000,160688000,158144000,
"Net bilateral aid flows from DAC donors, Italy (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280000,1990000,3050000,460000,440000,880000,510000,1270000,
"Net bilateral aid flows from DAC donors, Iceland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,,,,,,,,
"Net bilateral aid flows from DAC donors, Ireland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,100000,,,,,60000,110000,
"Net bilateral aid flows from DAC donors, Greece (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32760000,30000,30000,310000,240000,240000,,,
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11770000,9490000,12190000,16310000,9270000,9610000,7160000,4720000,
"Net bilateral aid flows from DAC donors, France (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960000,1730000,1120000,690000,7690000,4330000,1930000,1350000,
"Net bilateral aid flows from DAC donors, Finland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13050000,3270000,2360000,3610000,9960000,1470000,950000,2660000,
"Net bilateral aid flows from DAC donors, Spain (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930000,70000,730000,450000,,40000,,100000,
"Net bilateral aid flows from DAC donors, Denmark (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6220000,4740000,5120000,4990000,7000000,5670000,3390000,1090000,
"Net bilateral aid flows from DAC donors, Germany (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32550000,30580000,34180000,28380000,31990000,48770000,53110000,41800000,
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440000,3520000,1060000,2260000,1320000,2030000,1660000,1460000,
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44990000,52710000,59540000,64400000,68130000,70990000,27470000,24760000,
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315910000,279320000,304830000,200960000,231380000,255350000,205190000,141340000,
"Net bilateral aid flows from DAC donors, Canada (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10000,230000,190000,50000,140000,
"Net bilateral aid flows from DAC donors, Belgium (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,100000,,,0,10000,
"Net bilateral aid flows from DAC donors, Austria (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21400000,16740000,12740000,11280000,12540000,13280000,7360000,8670000,
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Child employment in agriculture (% of economically active children ages 7-14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in agriculture, male (% of male economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in agriculture, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,
"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39,,,8.79,,
"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,
"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,,,5.17,,
Average transaction cost of sending remittances from a specific country (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average transaction cost of sending remittances to a specific country (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21367856882187,7.00576923076923
Urban poverty headcount ratio at national poverty lines (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty gap at $5.50 a day (2011 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17.7,17.4,,,13.8,13.9,11,7,5.1,6.2,4.8,4.7,
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8,,53.9,55,,,44.7,45.3,41.1,27.6,23.2,25.3,21.5,20.8,
Rural poverty headcount ratio at national poverty lines (% of rural population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rural poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty headcount ratio at national poverty lines (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,17.6,21.1,17.6,,
Poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty gap at $3.20 a day (2011 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,4.2,3.8,,,3,2.8,1.9,1,0.6,1,0.7,0.6,
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,17.3,16.5,,,13.3,13.5,9.6,5.4,3.1,4.3,2.9,3.1,
GINI index (World Bank estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,31.2,30.3,,,31.8,33.3,27.8,29,26.3,27.3,26.4,26.5,
Poverty gap at $1.90 a day (2011 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.6,0.4,,,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.1,
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,3,3.2,,,2.7,2.2,1.4,0.5,0.3,0.7,0.4,0.6,
Income share held by lowest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,8.2,8.5,,,8,7.8,9,8.8,9.7,9.1,9.5,9.5,
Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,3.3,3.5,,,3.2,3.2,3.7,3.6,4.1,3.7,4,3.8,
Income share held by highest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,,24.2,24.1,,,25,25.7,22.3,23.5,21.9,22,21.5,21.7,
Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,39.7,39.2,,,40.2,41.5,37.1,37.9,36.2,36.5,36.1,36.1,
Income share held by fourth 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,22.7,22.5,,,22.3,22.4,22.8,22.5,22.3,22.7,22.7,22.7,
Income share held by third 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,16.7,16.9,,,16.8,16.2,17.4,17.4,17.6,17.8,17.7,17.7,
Income share held by second 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,12.7,13,,,12.7,12.1,13.7,13.4,14.2,13.9,14,14,
"Domestic private health expenditure per capita, PPP  (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic private health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic private health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-pocket expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Out-of-pocket expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Out-of-pocket expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Domestic general government health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic general government health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic general government health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"External health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
External health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
External health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Current health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newborns protected against tetanus (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5159424,,1.422056,0.6556361,,,0.8215842,1.004332,0.8996728,,,,,,
Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,24000,11000,,,14000,18000,16000,,,,,,
"Agriculture, forestry, and fishing, value added (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467193576.715594,655351765.67205,841365167.71642,799110864.128925,793112582.781457,853906032.805115,793524347.937813,847981943.706851,878068196.895316,664966175.002773,702433628.318584,664863646.608069
"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4454425200726,66.1384436767288,69.9076775651441,68.9925914094751,75.2599509269356,80.5255280226177,75.6102864145796,71.4886348705821,73.7189043556354,72.3311922023799,74.1977993015747,79.9225418906102
External balance on goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.1954963546313,-35.1811462875913,-38.5853096188514,-34.8762163357578,-35.5698382406398,-33.2612672542824,-29.1039908284082,-27.694877714586,-28.7148630444544,-28.4523584012124,-27.6207419121038,-26.7704710717673
External balance on goods and services (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1268000000,-1316100000,-1507700000,-1546000000,-1664500000,-1545900000,-1511500000,-1521900000,-1670800000,-1749800000,-1869300000,-1868400000
External balance on goods and services (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1144100000,-1242387000,-1498209000,-1419322500,-1565642000,-1600000000,-1472400000,-1475500000,-1598700000,-1652200000,-1676800000,-1693500000
External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1435328064.23284,-1700502326.85464,-2194534934.81764,-1971828980.2723,-2073698013.24503,-2224075618.57103,-1891815495.31029,-1958975039.83006,-2121135730.39671,-1832316735.05601,-1854867256.63717,-1908384043.27248
Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.820469437352,50.65979498216,54.2464935919978,51.9344038726165,55.4148945837877,56.89339763845,52.3571386214939,49.591756292584,51.2168837000449,50.3917753017961,50.9092706068393,53.3465064811887
Imports of goods and services (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749400000,1924500000,2116600000,2230700000,2435300000,2509100000,2315000000,2312200000,2511300000,2606400000,2789900000,2938500000
Imports of goods and services (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0091459929119,9.98181345804103,5.39072096758953,9.17200878647961,3.03042746273559,-7.73584153680601,-0.120950323974085,8.61084681255949,3.78688328754029,7.04036218538981,5.32635578336141
Imports of goods and services (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320741595.02222,2553028009.38623,2807866502.8147,2959230751.12385,3230651655.62914,3328554210.62665,3071062531.42588,3067348071.34468,3331472714.97617,3457631698.44856,3701061493.05619,3898193195.93735
Imports of goods and services (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554500000,1789000000,2106309000,2113522500,2439142000,2736800000,2648800000,2642100000,2851500000,2926200000,3090600000,3374700000
Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950194454.89901,2448672324.11716,3085262926.61491,2936263545.42929,3230651655.62914,3804281345.56575,3403314917.12707,3507833244.82209,3783335544.64641,3245203504.49152,3418805309.73451,3802907369.84449
Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3438893696332,25.0007690651244,25.7320043042419,31.1292880313992,31.1435767643012,32.9558115230825,33.9348079161816,28.9596963886857,27.6085365166958,25.7709923664122,27.5758149787322,27.1792844435659,28.8776478027189
Gross capital formation (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939400000,977800000,1208700000,1340300000,1485800000,1602800000,1397700000,1392800000,1321000000,1470200000,1581600000,1755100000
Gross capital formation (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0877155631254,23.61423604009,10.887730619674,10.8557785570395,7.8745456992866,-12.7963563763414,-0.350575946197324,-5.15508328546812,11.2944738834216,7.57720038090055,10.9699038947901
Gross capital formation (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214746995.79864,1264402397.7985,1562981364.51119,1733154565.11488,1921301986.75497,2072595789.72329,1807379046.22925,1801042810.03656,1708197553.17224,1901129479.69252,2045181869.8692,2269536355.46752
Gross capital formation (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851620500,812700000,908700000,1208703000,1267419000,1450583000,1632400000,1465100000,1470900000,1434800000,1601300000,1650000000,1826800000
Gross capital formation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059097749.03619,1019570944.67444,1243772241.99288,1770474586.20185,1760793275.90998,1921301986.75497,2269113149.8471,1882436078.63292,1952867764.20605,1903675202.33515,1775867805.25674,1825221238.93805,2058598151.90444
Changes in inventories (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161700000,160900000,156000000,145600000,159600000,168600000,159100000,156700000,125900000,130900000,144500000,155300000
Changes in inventories (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141076000,148285300,156000000,137600000,149400000,156500000,148300000,148300000,141000000,102400000,99600000,99600000
Changes in inventories (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176986576.33923,202963728.442376,228504467.555295,191164212.281189,197880794.701987,217542396.441479,190543492.226648,196893255.443441,187077086.373889,113563269.38006,110176991.150442,112237998.647735
Gross fixed capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0371596884777,20.6609038053342,21.5329529365124,27.1116187338975,27.7624090819737,29.5615912395493,30.6814402128721,26.0283449625427,24.8249713760159,23.2384373596767,25.8123955983399,25.5386440007907,27.3031931710402
Gross fixed capital formation (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777800000,816900000,1052700000,1194700000,1326200000,1434200000,1238700000,1236100000,1195100000,1339400000,1437100000,1599800000
Gross fixed capital formation (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02699922859347,28.8652221814176,13.4891232069916,11.0069473507994,8.14356808927764,-13.6312927067355,-0.209897473157341,-3.31688374726964,12.0743034055728,7.29431088547108,11.3214111752836
